date,ret_1d,ret_5d,ret_20d,close_vs_ma20,high_low_range,vol_20d,volume_ratio_20d,nifty_bn_spread,vix_level,vix_change,close_vs_126d_high,open_gap,target
2022-03-07,-0.02352668473994779,-0.04773867726504821,-0.09437782619002433,-0.06494275126073819,0.014697547985190225,0.01789412985766685,1.8079619506470244,0.021130425404524034,29.32999992370605,0.04899860100475517,-0.1335446753576771,-0.023231227590491944,1
2022-03-08,0.009474776509483585,-0.04647224153765839,-0.06972100207378273,-0.05273266147784038,0.02231248109118232,0.01791135282889084,1.609617434561175,0.0007482754830949734,28.59000015258789,-0.02523013205056479,-0.12533520480123905,-0.00727474604875465,1
2022-03-09,0.020726290088294297,-0.015693147434219124,-0.05336269944401817,-0.030457078820545238,0.026187924484924338,0.018668611547325062,1.3304356586692765,0.0009016475624870068,27.46999931335449,-0.03917456569625177,-0.10720664852593098,0.004030974206070544,1
2022-03-10,0.01526738719047449,0.005870366788121917,-0.0497543691381257,-0.013111489299227641,0.01864430537948817,0.018839715557827163,1.3514677484336144,-0.00425482081275641,25.57999992370605,-0.06880230931529796,-0.09357602674789489,0.02519065115400393,1
2022-03-11,0.0021421537513466316,0.02370522141011744,-0.055402063079398656,-0.008120651847965434,0.013439204020298797,0.018710949494781012,0.9457637379268594,9.289982095661564e-05,25.350000381469727,-0.008991381662326492,-0.09163432723328246,-0.003983127817527716,1
2022-03-14,0.014482565042708062,0.06355297439661234,-0.028975911523906772,0.007757296848238152,0.016682129161184178,0.01891686178897092,0.8586864580206827,-0.007687700762347038,25.68000030517578,0.013017748273774332,-0.07847886229487522,0.00019542466696183933,0
2022-03-15,-0.012346456503312231,0.040562764224141956,-0.01067523053827013,-0.004150169979655358,0.022369921382704196,0.01783685556497498,1.030529712796554,-0.004148160190504568,26.729999542236328,0.04088782027190718,-0.08985638293843434,0.0017396174578084595,1
2022-03-16,0.018745100484606647,0.038543072803940426,-0.021731780028350633,0.015661635144160312,0.008839333781210093,0.016960019697631,0.7058312520360517,-0.001972983358094149,24.1200008392334,-0.09764305079313018,-0.07279564938119198,0.012821844243233512,1
2022-03-17,0.018361988356508263,0.041708619776712696,-0.0020290978677784954,0.03441997078931151,0.009767404024643626,0.017498441343120195,1.184255712587505,-0.0006683375613849574,22.61000061035156,-0.06260365573560367,-0.0557703338910257,0.013404777308641126,0
2022-03-21,-0.009802202470463706,0.029292677799452438,-0.010806375427414694,0.02485376598614685,0.015010820711641927,0.017636239286934773,0.7489113897487015,0.0014541229931712696,24.6200008392334,0.08889872510492536,-0.06502586425684409,0.002455550069653383,1
2022-03-22,0.011561223252155806,0.0263286882564302,0.0022689590350581934,0.0365806910922225,0.018948318522422108,0.01783311414648644,0.8704377918719687,0.0023978570653153675,24.06999969482422,-0.022339607053657007,-0.05421641953852607,0.00016361997674405602,0
2022-03-23,-0.0040339354552280104,0.034966716115045315,0.0022665654915177136,0.03227868799313408,0.01407895763571725,0.01783314432138116,0.7442038216560509,0.001501403633860643,24.75,0.028250947810439797,-0.05803164945672201,0.005171712122087147,0
2022-03-24,-0.0013278937068936791,0.014574096929842684,0.00763803297511223,0.030505291460439066,0.011647362318735394,0.01776405725460726,0.7405423331037474,0.015831023879251616,23.93000030517578,-0.03313130080097848,-0.05928248330150154,-0.008738503243514868,0
2022-03-25,-0.004049875890900112,-0.007754404319526564,0.005259842058224606,0.026056371777757686,0.012729528908937212,0.017787391852170906,0.6019981973061151,-0.0007566869677841925,23.43000030517578,-0.020894274702196958,-0.06309227249252625,0.003846656312145273,1
2022-03-28,0.004022619949862971,0.006099008798396088,0.05994908852985725,0.027191310194202532,0.013424643987341773,0.013702668893425534,0.660036755601319,-0.0044607787842185775,22.61000061035156,-0.03499785250293319,-0.05932344877667384,0.00168189875677724,1
2022-03-29,0.005998187274997013,0.0005660120267967361,0.04003387930334035,0.03130150762998179,0.0062308396972725714,0.012695875319273492,0.6205130912162162,0.002164689604630343,21.299999237060547,-0.05793902423387165,-0.053681094657237916,0.004366462591452793,1
2022-03-30,0.009982465582194733,0.014647148913114805,0.041940799516007266,0.03941745985790476,0.007732246438929607,0.012749179881022704,1.3153782037924568,-0.0036002248183109042,20.61000061035156,-0.032394302883750226,-0.04423449875487362,0.008245144553541977,0
2022-03-31,-0.001914477162001882,0.014051182302477816,0.05171645233506528,0.03478809433569816,0.007134460126826894,0.012402912370204197,0.7554623881319036,-0.002996133798536693,20.559999465942383,-0.00242606224786146,-0.04606428997923673,0.0011972179360793221,1
2022-04-01,0.011777965258592316,0.030166689136011282,0.0710628457291711,0.04335198495669028,0.015902255597544896,0.012370754407702854,0.8003840087773435,-0.009525828509437728,18.43000030517578,-0.10359918366218557,-0.034828868327681506,-0.0015946182667945434,1
2022-04-04,0.021671841339984343,0.04827548430060391,0.11129651406249796,0.060303634212067844,0.01790521414280832,0.012171089243053443,0.9622749237560752,-0.018348642566006212,17.90999984741211,-0.028214891435332068,-0.013911832696145932,0.007846455339566521,0
2022-04-05,-0.005317557796472028,0.03648419253183066,0.13201980366003996,0.048218941301421854,0.009683942759932387,0.010456778669153005,0.8242477104230266,0.009365932293408208,18.489999771118164,0.03238413895295822,-0.01915541351820138,0.0015065981012709583,0
2022-04-06,-0.008339180323571727,0.01768179050047869,0.11204332441972453,0.034062681400114835,0.006803277690625638,0.010918044869635327,0.9867651030881426,0.0030903656438099336,19.020000457763672,0.028664180270752793,-0.02733485339427233,-0.006384576170883587,0
2022-04-07,-0.00943974110495216,0.010008776607165926,0.0791785555405129,0.020466877904046714,0.009285995050628637,0.010769136621430276,0.9485777477422129,-0.007434838617534023,19.0,-0.001051548753013165,-0.03651656056004071,-0.004736706276500499,1
2022-04-08,0.008208759390795572,0.006445811830530168,0.0716755865206613,0.025315998656489067,0.013618671701231343,0.010488025066296754,0.8712770686479965,0.00302464819289483,17.690000534057617,-0.06894734031275696,-0.028607556828662006,0.003322057919824613,0
2022-04-11,-0.006151497975913078,-0.02096287478737391,0.06280648142819723,0.015949832887189718,0.007247633977024775,0.010707010153795347,0.8110459496036605,-0.0024894028233155563,18.270000457763672,0.03278687994324314,-0.03458307547664774,-0.002443115419137723,0
2022-04-12,-0.008183810641252287,-0.023784044465477105,0.039060414401027366,0.005730683828286502,0.008724959929871426,0.01063865443036922,0.8639028271707182,-0.011735677440587344,18.15999984741211,-0.006020832380703056,-0.04248386477680699,-0.005097588019060345,0
2022-04-13,-0.0031174816283502382,-0.018643672394578426,0.04876975278311235,0.0002635946164989406,0.011802135851301136,0.010174993932672663,0.8140693503387804,0.0044061993964673585,17.790000915527344,-0.020374390693483013,-0.04546890373721413,0.003970246160832683,0
2022-04-18,-0.017281188010147552,-0.026412259382491143,0.01168169055796553,-0.017579684575570995,0.00989308543964233,0.010323000408207317,1.2255405119181453,0.0023219221030799098,19.34000015258789,0.08712755240544623,-0.06196433507326371,-0.01672047479456069,0
2022-04-19,-0.012519178806467801,-0.0464284180690383,-0.018996900904646563,-0.02896668003471395,0.026591218138696502,0.009829061402884075,1.3180534576738687,-0.0019716816740515952,19.770000457763672,0.022233728117020846,-0.07370777128932537,0.0049668431687397195,1
2022-04-20,0.010490244596548015,-0.03046110236791255,0.0011071162024738346,-0.018833537305161012,0.012134949123048163,0.009910162726276572,0.9393571264405556,0.01122503430974997,18.670000076293945,-0.05563987637834156,-0.06399073924226883,0.005106515399531651,1
2022-04-21,0.014941678252146096,-0.007855037605645765,0.004452635463890742,-0.004393013969131297,0.011453102079267504,0.010142009840186697,0.9446367355050262,0.0011401489464046843,17.850000381469727,-0.043920711916086486,-0.05000519002699777,0.005721619792489418,0
2022-04-22,-0.012686452605167986,-0.017378533278390784,-0.004273609298902747,-0.01681633780273282,0.00967284263330072,0.010513061887509157,0.8743696849672985,0.008264946743699708,18.350000381469727,0.028011203883169467,-0.06205725415887586,-0.008615710862120216,0
2022-04-25,-0.012695122564301942,-0.012792922114854166,-0.015607309009885162,-0.028550432467650495,0.009767727882354107,0.010880282168102403,0.9198738801861769,-0.013738325763834158,21.26000022888184,0.15858309465490272,-0.07396455227562682,-0.009486310227503566,1
2022-04-26,0.014560121616207233,0.014278871552117378,0.002786730090946099,-0.014540964856040445,0.009267033125501742,0.011366347510755447,0.8676868883239452,0.0056236462008250054,19.190000534057617,-0.0973659300347568,-0.060481363535841104,0.009870948670467864,0
2022-04-27,-0.009441443610115341,-0.005727546451902765,-0.010660760038032735,-0.023331457076870198,0.008935697982762053,0.011525658454800377,0.8792411528639182,0.0008854819904600131,20.61000061035156,0.07399687528792853,-0.06935177576266993,-0.007409606883763815,1
2022-04-28,0.012128508890934642,-0.0084834257925116,-0.0046319542161628036,-0.011258510500982973,0.014580949742600515,0.011785395602085365,1.024557956777996,0.0012109165682909762,19.3799991607666,-0.05967983567002799,-0.05806440050067496,0.008868180457722967,0
2022-04-29,-0.008263240381694681,-0.004041383806575927,-0.022613645293100726,-0.018315128453066362,0.018967953656401308,0.011664011176607498,1.1321390086206897,0.0009083843813489922,19.420000076293945,0.002064030818346163,-0.06584784078341355,0.004882514978822049,0
2022-05-02,-0.0019559171203674675,0.006791950898239696,-0.022654225833464547,-0.019121420520854353,0.010252444710316373,0.011664171163649097,0.9372841669053114,-0.004050747004875288,20.280000686645508,0.04428427430344706,-0.06767496498465342,-0.010413742650321944,0
2022-05-04,-0.022936183451936376,-0.03041725664570938,-0.05618700447759384,-0.03887722393622968,0.030514006964103585,0.012219640585585344,1.043139493879196,0.0019284389880094288,21.8799991607666,0.07889538559901044,-0.08905894302459838,0.0016110984544782873,1
2022-05-05,0.00030284821366977077,-0.020879307437554062,-0.07592752447410522,-0.034773712179066316,0.017614084242880978,0.010819814259468557,0.9047894611430711,0.0012017562315083108,20.290000915527344,-0.07266902679275744,-0.0887830661527349,0.01062205561796904,0
2022-05-06,-0.0162684216398562,-0.04835014937483195,-0.08610101445597862,-0.0462102472010146,0.00873174365907533,0.01116763328663789,1.0199579118864979,0.0019433316658962196,21.25,0.04731390050051676,-0.1036071274379392,-0.016010622000752324,0
2022-05-09,-0.006666182687180999,-0.0468176462164247,-0.08455920619616064,-0.048404478070552565,0.016047234862512607,0.011143067989469544,0.9856459330143541,0.0024633229481239027,22.030000686645508,0.03670591466567097,-0.10958264608592483,-0.011184389043339172,0
2022-05-10,-0.003790968888092272,-0.04857021305518394,-0.0793388104900099,-0.04812383146463702,0.012761720503017143,0.011078637776028848,0.9718002849149546,-0.009837536174744366,22.299999237060547,0.012255948343147915,-0.1129581905720306,-0.003248049762374788,0
2022-05-11,-0.0044919933245182175,-0.030609920609500185,-0.09093669633819323,-0.047887033096328094,0.0201737107153018,0.010695370667145869,0.9742640759398239,-0.010596584058767178,22.799999237060547,0.022421525430774247,-0.11694277645854956,0.0018472849751569637,0
2022-05-12,-0.022211752141785834,-0.05242874304412204,-0.10562685050147114,-0.06388893514456971,0.019369951626549847,0.011390311911500589,1.067566193172187,0.011253119105727016,24.270000457763672,0.06447373990757388,-0.13655702463486585,-0.009030685993629762,0
2022-05-13,-0.0016352232651188903,-0.03833343647650245,-0.09972164268252492,-0.060557073393694934,0.021717572796898593,0.011403348167375128,1.2298209079550186,0.010615639664496523,23.489999771118164,-0.03213847020740357,-0.13796894667628645,0.01069078947368421,1
2022-05-16,0.0038112305721171857,-0.028190040743795053,-0.09346436609957176,-0.05236991273604021,0.015041995646174469,0.011573188439001658,0.7283682008368201,-0.010567761585771773,24.530000686645508,0.04427419862328241,-0.13468354757174483,0.0039886338168082245,1
2022-05-17,0.026321935902047233,0.0011853411923923307,-0.05324148128907058,-0.024759502976845826,0.023583438396403308,0.013109302013396882,1.0032911478302176,0.005359211829201627,22.739999771118164,-0.07297190645827611,-0.11190674337594131,0.004437474707220181,0
2022-05-18,-0.0011685620062508173,0.004527725880407951,-0.04235894775769511,-0.023796046585979006,0.011613122184053738,0.012903652249983006,1.004218825644927,0.002860393542340356,22.299999237060547,-0.019349188148034102,-0.1129445354136398,0.0036195030932718013,0
2022-05-19,-0.026532725334179386,8.85874636260553e-05,-0.07744559611594093,-0.04589169981745868,0.013254759795429267,0.013639661707364517,1.0802904635716006,-0.001709624430374701,24.559999465942383,0.1013453052108595,-0.1364805344116926,-0.01988260179589174,1
2022-05-20,0.028891038794289337,0.03066755720991665,-0.06476600646534858,-0.01497833309143237,0.017164491204594855,0.014949435459044032,0.8735679922472571,5.3255997905399255e-05,23.100000381469727,-0.05944621808714823,-0.11153256003175682,0.01482658470725425,0
2022-05-23,-0.0031630222318707046,0.02350671273843785,-0.05574492512429996,-0.015239765129283322,0.014119855192647152,0.014783337660057197,1.0114119489818751,-0.002322875336083552,23.399999618530277,0.01298697974486629,-0.1143428022966696,0.0015246265460445623,0
2022-05-24,-0.005522754266735541,-0.008250626759697566,-0.04888529612961212,-0.018207423836309494,0.011423161387666322,0.014615694560456378,0.8637919706767178,-0.006765100242980937,25.63999938964844,0.09572648750576573,-0.11923406936415071,0.000669121799620847,0
2022-05-25,-0.006161219184365629,-0.013207884249654578,-0.06831082991457749,-0.02075365648170649,0.013503189650428791,0.01407445726078958,0.8439125910509886,-0.00760047034542688,25.280000686645508,-0.014040511371785525,-0.12466066131291997,0.0044154142457731435,1
2022-05-26,0.009007387318995308,0.022818702233256438,-0.05095842215785318,-0.009305195908415331,0.018599084902411696,0.014263560448044704,1.0809602421240887,-0.012990585564049528,22.71999931335449,-0.10126587435748657,-0.11677614085381227,0.004942043222662383,1
2022-05-27,0.011273847198922216,0.005305484248887771,-0.05175981197503898,0.004610696195906164,0.009090345011728639,0.014218588579632157,0.9490340004154837,-0.0034975456589758647,21.479999542236328,-0.05457745636415168,-0.10681881002335569,0.007819916061096853,1
2022-05-30,0.018893205092962884,0.027549087552148244,-0.02579442074270266,0.024979963393345305,0.011364567499472783,0.014924242794529674,0.8834071262913767,0.012894125800760659,19.979999542236328,-0.06983240372284627,-0.08994375461595028,0.010729290914629635,0
2022-05-31,-0.004612433983534836,0.02848968099498106,-0.02838748611314379,0.02177519483076424,0.010181138554919218,0.014943132493913327,2.148722176422094,0.00486509183750039,20.479999542236328,0.025025025598375716,-0.09414132896908778,-0.004978643447142341,0
2022-06-01,-0.0037264067061659745,0.03100938495232808,-0.009284885894967454,0.01845346216366657,0.012730907952671316,0.014073541717078442,0.8314457028647568,-0.0074855974658063484,20.850000381469727,0.01806644763200982,-0.09751692679565604,0.0005939026932303572,1
2022-06-02,0.006370004993115463,0.028314492958608994,-0.003275881790084867,0.0251136767662755,0.012229348651371182,0.014154024564889943,0.7900639416156138,0.006570798538858558,20.31999969482422,-0.025419696736146857,-0.09176810511314204,-0.0024874557428394184,0
2022-06-03,-0.002628050201467391,0.014178339219401037,0.010544643537207632,0.021874530360447605,0.013624283696389258,0.013652106873745755,0.8295039870252737,0.006879475748989061,19.979999542236328,-0.016732291225107332,-0.09415498412747858,0.008037670833834496,0
2022-06-06,-0.0008893953501298846,-0.005512718452326593,0.016421521378840787,0.020124335533296046,0.010042422977953961,0.013550731335737221,0.7966714412386604,-0.0018858176205551747,20.200000762939453,0.011011072359539131,-0.094960638472534,-0.003232066470996549,0
2022-06-07,-0.009245946006475991,-0.010142039666528824,0.010855866010744286,0.010144110260064152,0.008537244512931384,0.013704186629494713,0.8041134288318343,-0.00034769651696875403,20.43000030517578,0.011386115522248108,-0.10332858354295249,-0.006032219774364922,0
2022-06-08,-0.0036609606157923524,-0.010077015024738567,0.011699710844567113,0.005860654115709168,0.013508669277799007,0.013689094046280813,0.8433922726564259,-0.002236450923054245,19.84000015258789,-0.028879106401110466,-0.10661126228390849,0.0035695882927307488,1
2022-06-09,0.00744972774168895,-0.009014938093877767,0.04238990443920798,0.01127036354469246,0.015108002608101875,0.012646622864345175,0.7238189393404421,0.003463525917655863,19.13999938964844,-0.03528229624777213,-0.09995575942043244,-0.005649240542606037,0
2022-06-10,-0.016767698414100085,-0.02306403999829465,0.02659012895427626,-0.00696505017267262,0.009387882073045632,0.013319978273165615,0.6917046490428441,0.00038047871043356274,19.57999992370605,0.022988534382899495,-0.11504742980581828,-0.011782269719503408,0
2022-06-13,-0.026379749115209128,-0.04798865105774541,-0.004285956893860132,-0.0329598380682571,0.012815091896940913,0.01467392373334499,0.8210599137067851,0.004879745093394394,22.3700008392334,0.14249238643506912,-0.1383922565864003,-0.0200132086502012,0
2022-06-14,-0.00268160945598539,-0.04168100803660035,-0.032424532522643434,-0.033992008071962676,0.012620680622259798,0.01329208748518806,0.831335521705455,0.00014726900572770152,21.88999938964844,-0.021457372891247828,-0.14070275205848848,-0.006348919017202145,0
2022-06-15,-0.0025393443813560568,-0.04060219239587315,-0.03375241963847775,-0.03482071732004652,0.006675312012213511,0.013293481902315803,0.688591210114389,-0.0033693544885290416,22.149999618530277,0.011877580453692804,-0.14288480369696344,-0.00018113344345352823,0
2022-06-16,-0.021128447854290244,-0.06781728636742879,-0.028388222839630273,-0.053907639394705026,0.03437696409505499,0.012806688418954831,1.0053171287504747,0.0005248996330511346,22.8700008392334,0.03250569901142497,-0.16099431742717185,0.008928005779163323,0
2022-06-17,-0.00436829362663993,-0.05606166078071839,-0.05979597921248703,-0.055210443507483595,0.014189034557164809,0.010649331152196842,1.2792651506665174,-0.00822978601566271,22.76000022888184,-0.004809821001967474,-0.16465934060306942,-0.005725637083615027,1
2022-06-20,0.0037042135956451006,-0.026894841610089926,-0.05331888929635786,-0.049171579406961895,0.012468958658665421,0.010754801146591716,0.9770028558545018,0.005483237729565382,22.40999984741211,-0.01537787249341016,-0.16156506037553608,0.0026808774969758393,1
2022-06-21,0.018804337854487096,-0.005930537372894618,-0.03016099534924399,-0.0298305227021254,0.01837739431505837,0.0117464176580971,0.9851182666716647,0.003294092894144063,21.13999938964844,-0.056671149772913876,-0.14579884650183117,0.006892427891267861,0
2022-06-22,-0.014419265085317434,-0.017770068409750595,-0.03821962132715806,-0.04199959242907696,0.011642555298763832,0.012061133415966058,0.8315452663278751,-0.003981449995760444,21.299999237060547,0.00756858335059607,-0.15811579937030518,-0.0059563019685551465,1
2022-06-23,0.009300447519609234,0.012763224498758774,-0.03794027793060539,-0.031242748388260737,0.01677418909341551,0.012075222871937005,0.985944959014055,0.00048035204013108235,20.8799991607666,-0.01971831414731573,-0.15028589954476046,0.002481623045336949,1
2022-06-24,0.009166472588529428,0.026530879131657192,-0.03994509614832786,-0.02037025878178864,0.008267898446581844,0.011963236063489436,0.8440634969443056,-0.005695487873180971,20.549999237060547,-0.015804594682461648,-0.14249701853485053,0.0064763298955870085,1
2022-06-27,0.008458990377725017,0.031393791057370724,-0.04977676344685633,-0.009520650834835259,0.007071111870766991,0.011209372904603582,0.8169827035193399,0.002993246935205862,21.01000022888184,0.022384477318700524,-0.13524340906576637,0.01445611703186458,1
2022-06-28,0.0011464333961117568,0.013517686348388125,-0.0442791966827184,-0.0061020396264102935,0.011479300987239847,0.01122592786976239,1.0576923076923077,0.0061388203872073666,21.450000762939453,0.020942433568028163,-0.13425202323041152,-0.004711936249272839,0
2022-06-29,-0.0032239710103227903,0.02503031859343774,-0.04379721236628287,-0.007053490796509723,0.011000614527701898,0.011222898083994615,1.7944943027125138,0.007849871987775203,21.899999618530277,0.02097896688042611,-0.13704316960976226,-0.00936896683765023,0
2022-06-30,-0.001193081241402827,0.014373248981011333,-0.0509832812124128,-0.005589063614864901,0.010212157007968821,0.011045785448481346,1.2170627423684997,-0.005858106875443858,21.84000015258789,-0.002739701688926899,-0.1380727472162413,-0.001557026032065959,0
2022-07-01,-0.0017870563085186086,0.003363205547239456,-0.050183060928527756,-0.004756340827805299,0.017959592188491837,0.011047092449981904,1.4147772532105458,-0.005207990504502713,21.25,-0.02701465881253573,-0.1396130597508125,-0.004850988082413143,1
2022-07-04,0.005288188249805481,0.00020842561312073293,-0.04431026414462713,0.00283267457017533,0.012033192154765488,0.01118042818504573,1.1663919659626663,-0.006681298352743559,20.96999931335449,-0.013176502900965281,-0.13506317164310067,-0.002637739545181961,0
2022-07-05,-0.0015471713984448465,-0.002482655452461624,-0.03688396107586622,0.003204542016710648,0.015198411889580866,0.011057061970199119,0.9705624069336795,0.002135743868378337,20.790000915527344,-0.00858361486509518,-0.13640137716539613,0.004660508487056562,1
2022-07-06,0.011318189707300252,0.012070320463030804,-0.02240429165074509,0.015739870398578885,0.013161466767601783,0.011426849076221395,1.0917832333289168,-0.0037147862217097316,20.270000457763672,-0.025012045929026505,-0.12662700412119077,0.0004649077133174102,1
2022-07-07,0.00894949203151052,0.02234757945057897,-0.020948970265576183,0.025955110019656218,0.006480533701692909,0.01149044572126841,0.9905104160817564,-0.008415778519921258,19.200000762939453,-0.052787354250620866,-0.11881075945403685,0.0077518290927046695,1
2022-07-08,0.005436047866567373,0.02974532270384711,0.0011603528567276644,0.03147059216036481,0.007250016165064027,0.010946049915389302,1.0345779429896396,-0.00039862307058746715,18.399999618530277,-0.04166672461562437,-0.11402057256292497,0.008724407675745107,0
2022-07-11,-0.00028356592763323363,0.024038016211504587,0.02799470017493988,0.029732286463051903,0.008204847353693883,0.009004759453478036,0.9365907219324733,-0.01012291469246529,18.3700008392334,-0.0016303684738486757,-0.11427180614113008,-0.0052062945133785924,0
2022-07-12,-0.0097249750439381,0.015650657708221827,0.02073468916495491,0.018663134228797174,0.007946022363946214,0.009306295807112095,0.7658277805312333,-0.0002126600138789847,18.549999237060547,0.009798496984426919,-0.12288549072211996,-0.005537728458775284,0
2022-07-13,-0.005707292501522909,-0.0014477613444362492,0.017492822409094222,0.011968256053317689,0.011890384315452435,0.009397437512848418,0.8486722444525282,0.002958502226394266,18.520000457763672,-0.0016171849342689892,-0.1278914397838986,0.0043529135384927685,0
2022-07-14,-0.0017536552323109689,-0.012040612369545234,0.03763204535955733,0.008346476698923033,0.013341745307844814,0.007882617517093852,0.8370713487980374,0.0033169984478413905,18.34000015258789,-0.009719238700144017,-0.12942081752366474,0.003269265467267284,1
